SeqNum,MAANTH,MGEMLE,MGEMOM,AMOTSC,AWAPAR,APERSA,Resp,rand,RespHoldout,PWAPAR2,PAANHA2,PPERSA2,MSKB12,MAUT02,MHHUUR2,MAUT22,MINKGE2,MFALLE2,MRELGE2,MGODRK2,MOPLHO2,MFWEKI2,MSKB22,MGODPR2,MSKC2,MAUT12,MSKA2,mostyp_1,mostyp_2,mostyp_3,mostyp_4,mostyp_5,mostyp_6,mostyp_7,mostyp_8,mostyp_9,mostyp_10,mostyp_11,mostyp_12,mostyp_13,mostyp_14,mostyp_15,mostyp_16,mostyp_17,mostyp_18,mostyp_19,mostyp_20,mostyp_21,mostyp_22,mostyp_23,mostyp_24,mostyp_25,mostyp_26,mostyp_27,mostyp_28,mostyp_29,mostyp_30,mostyp_31,mostyp_32,mostyp_33,mostyp_34,mostyp_35,mostyp_37,mostyp_38,mostyp_39,mostyp_40,mostyp_41,MOSHOO_1,MOSHOO_2,MOSHOO_3,MOSHOO_4,MOSHOO_5,MOSHOO_6,MOSHOO_7,MOSHOO_8,MOSHOO_9,MOSHOO_10
120,3,9,0,0,0,0,0,0.6369074921,,0,0,0,30,30,5.5,0,30,0,0,17,56,30,17,0,69,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
121,3,3,1,0,0,0,0,0.3731319194,,25,0,0,30,30,0,17,56,0,0,30,30,69,17,30,56,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
123,2,7,0,0,0,0,0,0.5306010174,,750,0,25,30,43,0,17,69,0,0,56,82,43,0,0,0,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
124,3,5,0,0,0,0,0,0.4014517369,,0,0,0,30,43,5.5,5.5,43,5.5,0,56,5.5,30,0,0,5.5,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
125,3,3,0,1,0,0,0,0.4303809858,,350,0,0,30,0,17,0,94,0,56,43,100,30,0,0,0,56,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
126,4,4,0,0,0,0,0,0.5422460584,,0,0,0,17,56,0,0,17,0,5.5,30,0,17,0,0,69,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127,5,5,1,1,0,0,0,0.3399672007,,0,0,0,17,5.5,17,5.5,30,17,5.5,30,43,56,43,5.5,30,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
130,2,4,0,0,0,0,0,0.0431727767,,0,0,0,17,17,5.5,17,30,5.5,17,17,5.5,30,5.5,17,69,30,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
131,3,5,0,0,0,0,0,0.6622022333,,0,0,0,30,17,17,17,82,17,43,17,100,17,56,17,5.5,56,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132,3,5,1,0,0,0,0,0.1192574911,,0,0,0,17,5.5,5.5,17,43,17,5.5,43,56,69,30,0,30,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134,3,6,2,0,0,0,0,0.0298196296,,0,0,0,30,0,56,0,82,17,17,17,82,43,30,0,56,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136,3,6,2,1,0,0,0,0.0889658928,,150,0,0,17,17,5.5,17,30,0,5.5,17,69,17,17,5.5,30,43,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138,3,5,0,1,0,0,0,0.3735491286,,0,0,0,30,43,0,0,30,0,5.5,30,82,17,17,0,30,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
139,3,7,2,1,0,0,0,0.1864272213,,75,0,0,30,17,30,5.5,94,0,43,30,100,56,69,5.5,30,17,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
140,2,0,4,0,0,0,0,0.5153886329,,0,0,0,30,17,69,43,69,0,69,30,100,69,82,43,0,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
142,3,5,1,0,0,0,0,0.6467060669,,0,0,0,30,17,30,17,69,5.5,43,43,94,30,43,5.5,17,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
143,3,2,3,1,0,0,0,0.3718849846,,350,0,0,43,30,0,0,69,0,5.5,5.5,100,30,43,0,0,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
144,2,4,0,1,0,0,0,0.3814775387,,150,0,0,43,43,0,5.5,43,17,5.5,17,82,0,30,17,43,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
145,3,1,0,0,0,0,0,0.1303145029,,0,0,0,30,69,5.5,0,30,30,0,69,0,5.5,17,0,5.5,5.5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
147,3,2,0,0,0,0,0,0.069686248,,0,0,0,30,30,0,0,5.5,30,0,56,0,0,0,0,17,30,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,2,3,1,0,0,0,0,0.0009538471,,0,0,0,30,0,82,0,82,43,56,17,100,30,82,0,0,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150,3,5,0,0,0,0,1,0.5925669878,,0,0,0,30,5.5,43,5.5,82,17,30,56,94,30,30,0,0,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
151,3,5,1,0,0,0,1,0.5136885464,,0,0,0,43,5.5,30,5.5,82,5.5,30,30,94,30,43,5.5,5.5,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
152,4,4,1,0,0,0,0,0.6626285201,,150,0,0,17,0,69,0,69,0,30,43,30,69,69,0,17,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
154,2,3,0,0,0,0,0,0.6141889308,,75,0,0,30,0,17,17,82,0,5.5,56,56,17,30,17,43,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
157,3,3,0,1,0,0,0,0.6392577363,,350,0,0,43,30,5.5,5.5,94,5.5,5.5,17,94,5.5,43,56,30,56,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
160,3,4,1,0,0,0,0,0.3997337429,,75,0,0,30,5.5,0,0,56,5.5,5.5,43,43,56,30,17,17,69,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
161,3,4,0,1,0,0,0,0.1839319389,,0,0,0,17,17,5.5,5.5,17,17,0,43,5.5,43,30,0,43,17,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
162,3,3,4,1,0,0,0,0.1579166023,,75,0,0,30,30,17,5.5,43,17,17,30,0,56,17,17,17,30,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
165,3,5,3,0,0,0,0,0.4975406348,,3000,150,0,30,43,17,17,43,0,0,17,56,30,43,0,17,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
166,4,4,0,0,0,0,0,0.0829822007,,350,0,0,17,0,0,5.5,56,5.5,0,17,5.5,17,17,0,82,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
169,3,4,5,0,0,0,0,0.4322715082,,150,0,0,43,30,0,17,56,5.5,0,0,43,43,5.5,0,0,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
171,3,4,0,0,0,0,0,0.5336228258,,0,0,0,17,30,5.5,30,43,5.5,5.5,43,5.5,30,5.5,0,30,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
172,5,4,1,1,0,0,0,0.0463970057,,350,0,0,17,0,43,0,69,43,17,56,100,17,43,17,30,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
173,4,5,2,0,0,0,0,0.6114363086,,750,0,0,17,5.5,5.5,5.5,43,17,17,43,94,69,43,0,17,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
174,3,6,0,1,0,0,0,0.0145627749,,350,0,0,30,30,5.5,0,30,5.5,5.5,17,94,30,5.5,0,0,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
178,3,4,3,0,0,0,0,0.1038246556,,0,0,0,30,17,17,0,82,5.5,30,5.5,100,43,82,5.5,0,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179,2,6,0,0,0,1,0,0.2520268477,,25,0,0,43,17,5.5,5.5,30,17,5.5,43,5.5,5.5,5.5,0,43,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
180,3,7,0,0,0,0,1,0.6968247386,,3000,0,0,30,30,17,5.5,43,0,5.5,43,82,30,30,0,30,17,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
184,3,6,0,1,0,0,0,0.5654856421,,350,0,0,17,0,0,0,69,0,0,100,43,56,17,0,0,56,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
185,3,4,0,0,0,0,0,0.1360763433,,0,0,0,30,43,17,5.5,30,17,5.5,30,82,43,17,5.5,30,5.5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
186,3,2,1,1,0,0,0,0.6589517503,,25,0,0,5.5,0,17,0,5.5,5.5,5.5,30,5.5,5.5,30,30,56,30,5.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
188,3,4,2,1,0,0,0,0.2228847189,,350,0,0,30,30,30,5.5,30,5.5,17,17,69,43,43,5.5,30,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
190,2,4,1,0,0,0,0,0.3036036185,,0,0,0,30,17,30,5.5,69,17,30,30,30,30,30,17,5.5,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
191,3,7,3,1,0,0,0,0.2401366663,,75,0,0,17,43,5.5,0,30,17,30,30,82,43,17,0,5.5,5.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
194,3,5,0,0,0,0,0,0.0838190513,,0,0,0,17,43,5.5,5.5,69,5.5,17,56,56,30,17,5.5,30,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
195,3,7,2,0,0,0,1,0.3364012848,,0,0,0,30,82,0,0,30,0,0,43,0,43,0,0,30,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
196,3,6,1,0,0,0,0,0.5609265545,,0,0,0,30,56,0,5.5,56,5.5,0,43,100,56,17,5.5,30,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
198,2,5,0,0,0,0,0,0.062514287,,0,0,0,30,69,0,5.5,56,5.5,0,100,43,30,43,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200,4,5,0,1,0,0,0,0.6650154366,,0,0,0,17,0,17,0,30,0,0,43,69,69,30,17,17,82,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
202,4,9,0,0,0,0,0,0.4385512119,,0,0,0,17,30,17,0,56,0,0,0,100,17,17,0,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
204,2,0,1,0,0,0,1,0.0839475766,,150,0,0,30,17,17,5.5,56,5.5,43,17,30,5.5,30,5.5,30,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
205,2,7,0,0,0,0,0,0.1154475962,,150,0,0,43,56,17,0,82,17,17,43,56,0,17,0,0,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
208,3,4,0,0,0,0,0,0.6450300751,,0,0,0,17,30,5.5,5.5,69,5.5,0,30,82,43,17,5.5,56,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
209,4,6,0,0,0,0,0,0.564271319,,350,0,0,17,69,5.5,0,30,0,0,5.5,69,5.5,5.5,0,94,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
210,3,2,1,0,0,0,0,0.0292110974,,0,0,0,30,5.5,17,17,43,0,17,17,0,43,17,5.5,17,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
211,2,6,0,1,0,0,0,0.4816884303,,0,0,0,17,5.5,5.5,17,17,5.5,17,17,0,56,43,0,30,43,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
212,3,3,0,0,0,0,0,0.5441997138,,150,0,0,30,56,0,0,30,0,0,56,43,43,0,0,43,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
213,3,4,1,0,0,0,0,0.2587892331,,0,0,0,30,5.5,30,17,43,0,17,43,82,56,30,17,17,56,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
216,4,7,0,0,1,1,0,0.2741271235,,3000,0,0,30,0,30,0,30,0,0,56,100,17,82,0,17,5.5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
220,3,4,2,0,0,0,0,0.3464803814,,0,0,0,30,30,30,5.5,56,5.5,17,17,69,43,43,5.5,30,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222,2,5,0,0,0,0,0,0.261913804,,0,0,0,5.5,5.5,5.5,43,17,17,5.5,43,0,43,30,0,30,69,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
223,3,6,0,2,0,0,0,0.2214048939,,750,0,0,30,17,5.5,0,30,5.5,5.5,43,82,30,17,0,0,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224,3,6,0,0,0,0,0,0.2857525164,,0,0,0,17,5.5,5.5,5.5,30,5.5,0,30,56,30,17,5.5,69,56,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225,4,4,1,0,0,0,0,0.3741359438,,0,0,0,17,5.5,5.5,5.5,17,5.5,5.5,30,69,43,5.5,5.5,43,30,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
226,3,4,3,1,0,0,0,0.5778153234,,150,0,0,17,30,17,5.5,43,5.5,17,30,69,69,17,0,17,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
227,3,9,4,1,0,0,1,0.032722991,,350,0,0,30,17,17,0,94,0,56,0,100,30,69,0,17,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
229,4,5,1,0,0,0,0,0.5940420514,,0,0,0,17,30,5.5,5.5,43,5.5,5.5,17,56,43,17,0,56,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
231,4,5,1,0,0,0,0,0.4349786623,,75,0,0,17,17,30,5.5,69,5.5,30,17,69,43,17,0,30,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
232,3,7,0,1,0,0,0,0.4528172693,,0,0,0,30,17,30,0,82,0,17,43,56,43,56,0,0,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233,3,1,2,0,0,0,0,0.2181819562,,0,0,0,30,30,17,0,30,0,5.5,30,43,5.5,82,17,17,43,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
234,3,9,0,0,0,0,0,0.2377245576,,0,0,0,30,30,0,0,5.5,0,0,0,0,0,17,0,100,0,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
235,2,6,0,0,0,0,1,0.5348391605,,0,0,0,30,82,0,17,43,0,0,100,82,17,17,0,0,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
236,3,7,1,1,0,0,1,0.191563883,,0,0,0,30,5.5,30,0,82,0,43,43,100,43,43,5.5,5.5,56,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
237,3,2,0,0,0,0,0,0.5719512415,,0,0,0,30,0,0,30,5.5,30,0,56,43,43,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238,3,6,0,1,0,0,0,0.6917022144,,350,0,0,17,43,0,5.5,56,5.5,0,17,30,17,5.5,0,56,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
239,3,4,4,0,0,0,0,0.3852741511,,0,0,0,30,43,0,17,56,0,0,5.5,94,17,5.5,0,43,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
240,3,5,3,0,0,0,0,0.1109727547,,150,0,0,43,17,17,5.5,82,5.5,43,30,94,17,30,17,5.5,56,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
241,3,4,2,1,0,0,0,0.4928504305,,350,0,0,30,5.5,30,5.5,82,5.5,30,30,69,30,30,17,17,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
243,3,3,0,0,0,0,0,0.4018428663,,0,0,0,30,30,0,0,30,0,0,30,100,43,17,0,69,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
244,4,5,0,0,0,0,0,0.6311276181,,0,0,0,17,30,5.5,0,56,5.5,5.5,56,5.5,56,56,17,17,30,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
