"SeqNum","MOSTYP","MSKB1","MAANTH","MOSHOO","MGODPR","MGEMLE","MFALLE","MSKA","MAUT2","MFWEKI","MRELGE","MAUT1","MAUT0","MHHUUR","MOPLHO","MSKB2","MSKC","MGODRK","MGEMOM","MINKGE","PPERSA","PAANHA","PWAPAR","AMOTSC","AWAPAR","APERSA","Resp"
258,13,2,3,10,0,5,1,6,0,3,0,4,0,0,0,0,6,2,0,1,0,0,3,1,0,0,0
259,18,2,4,1,9,0,0,5,1,5,2,2,0,2,7,2,4,2,1,5,0,0,4,1,0,0,0
260,14,3,3,1,1,4,2,7,1,3,1,2,3,2,5,2,1,4,1,3,0,0,4,1,0,0,0
261,33,2,3,6,0,0,0,5,2,5,2,0,0,3,7,3,5,0,4,6,0,0,0,0,0,0,0
262,32,3,2,6,0,4,2,9,0,5,3,2,0,4,9,9,0,3,0,8,0,0,0,0,0,0,0
263,26,1,3,4,5,3,0,6,0,1,8,4,0,5,1,6,1,1,4,5,0,0,0,0,0,0,0
264,24,2,4,4,0,5,2,7,0,5,0,2,7,0,4,0,5,4,0,6,0,0,3,1,0,0,0
266,31,3,2,6,0,4,2,8,1,2,0,2,4,1,3,0,1,3,0,4,0,0,3,0,0,0,0
267,27,3,3,4,1,3,1,5,2,3,1,3,3,2,4,2,3,3,1,3,0,0,5,1,0,0,0
268,7,2,4,9,0,3,0,5,0,4,0,0,7,0,2,0,6,2,1,1,0,0,1,1,0,0,0
269,32,3,3,6,2,4,1,6,1,3,3,4,1,3,6,3,2,3,2,8,0,0,3,1,0,0,0
270,31,3,2,6,0,4,0,9,0,1,1,2,4,1,3,2,2,4,1,4,0,0,0,0,0,0,0
271,17,2,4,1,1,6,0,7,0,5,0,0,0,0,0,2,0,4,0,3,0,0,0,0,0,0,0
272,14,4,2,1,0,4,0,8,0,0,3,3,5,0,7,3,2,4,0,3,0,0,4,1,0,0,0
273,19,2,4,2,1,3,1,7,1,3,2,4,3,0,7,2,2,5,2,3,0,0,3,1,0,1,0
274,6,2,3,9,0,5,1,7,1,5,0,2,2,0,8,4,3,3,2,1,0,0,0,1,0,0,0
275,23,2,4,4,1,6,1,5,0,5,0,4,0,0,5,5,2,3,2,8,0,0,0,0,0,0,0
276,14,2,3,1,0,9,0,5,0,3,0,0,3,0,9,2,6,3,0,3,0,0,4,1,0,0,0
277,4,2,3,8,2,4,2,2,2,3,2,4,0,2,0,2,6,2,0,4,0,0,0,0,0,0,0
278,5,2,3,8,3,1,1,3,2,4,0,5,2,1,7,1,4,5,0,2,0,0,0,0,0,0,0
279,3,1,2,8,0,5,2,1,4,4,1,6,1,1,0,3,3,4,0,2,0,0,2,1,0,0,0
280,31,2,3,6,1,4,1,6,2,4,1,3,2,1,4,2,3,4,1,4,0,0,0,0,0,0,0
281,11,2,4,10,1,4,2,6,1,5,0,0,0,0,4,2,0,7,2,2,0,0,0,0,0,0,0
282,30,2,4,5,0,7,0,9,0,5,0,4,1,0,0,4,4,4,0,7,0,0,3,0,0,0,1
283,25,1,5,4,1,5,2,5,1,4,1,6,1,2,5,4,4,3,1,6,0,0,0,0,0,0,0
284,17,1,4,1,1,5,2,4,0,3,3,2,2,3,4,5,3,3,0,3,0,0,4,1,0,0,0
285,22,3,2,3,0,9,0,9,0,4,2,3,2,2,6,4,0,0,0,4,0,0,0,0,0,0,0
286,22,3,3,3,0,6,0,7,0,1,3,1,1,3,8,4,4,4,2,4,0,0,0,0,0,0,0
287,33,3,2,6,1,5,2,8,1,4,1,3,5,2,8,2,2,5,0,6,0,0,3,1,0,0,0
288,25,1,4,4,1,5,0,5,0,2,2,2,2,2,8,7,4,2,0,6,0,0,3,0,0,0,0
289,14,2,4,1,0,5,2,6,1,4,4,3,3,3,6,1,2,5,0,3,0,0,4,1,0,0,0
290,31,3,3,6,0,1,3,7,0,2,0,1,5,2,0,2,3,4,0,4,0,0,1,0,0,0,0
291,15,3,2,1,0,7,0,7,2,4,0,2,4,0,7,0,0,5,0,6,0,0,0,0,0,0,0
292,22,2,3,3,1,4,1,7,1,5,0,3,0,0,7,4,3,2,4,4,0,0,6,0,0,0,0
293,2,3,2,8,3,4,0,4,3,4,0,2,5,2,0,0,6,1,0,2,0,0,0,0,0,0,0
294,25,2,4,4,0,4,0,6,0,5,3,3,2,2,3,5,3,2,3,6,0,0,0,0,0,0,0
295,24,4,2,4,1,4,1,7,1,4,5,0,0,9,5,4,0,0,0,6,0,0,6,0,0,0,0
296,4,2,2,8,2,4,1,3,2,3,2,3,2,1,1,1,6,2,0,3,0,0,2,1,0,0,0
297,11,2,4,10,1,4,2,6,1,5,0,0,0,0,4,2,0,7,2,2,0,0,2,0,0,0,0
298,30,3,3,5,1,5,1,7,1,2,5,4,2,4,8,4,1,2,3,7,0,0,4,1,0,0,1
300,31,3,3,6,1,4,1,7,1,5,0,4,2,0,9,1,0,8,1,4,0,0,3,0,0,0,0
302,30,3,3,5,2,4,1,6,1,3,3,4,1,3,6,3,2,3,2,7,0,0,4,1,0,0,0
303,20,3,3,2,1,4,1,6,2,3,1,3,3,1,1,1,3,5,1,5,0,0,0,0,0,0,0
304,14,3,3,1,0,5,1,7,2,5,2,1,4,3,6,4,1,5,0,3,0,0,3,0,0,0,0
305,14,3,3,1,1,5,1,7,1,3,2,2,2,3,6,4,3,2,2,3,0,0,0,0,0,0,0
306,17,2,3,1,0,3,0,3,2,2,3,4,2,3,2,4,2,4,0,3,0,0,0,0,0,0,0
308,16,4,3,1,1,4,2,7,1,0,0,0,5,0,0,2,0,4,0,5,0,0,0,0,0,0,0
309,23,2,4,4,0,2,0,6,0,3,3,0,2,4,9,7,2,2,0,8,0,0,0,0,0,0,0
310,35,3,3,6,3,2,1,5,2,0,1,3,2,0,2,4,2,2,1,8,0,0,4,1,0,0,0
311,14,2,4,1,0,7,2,5,2,6,0,1,0,2,5,6,3,6,0,3,0,0,4,1,0,0,0
313,20,3,3,2,1,5,0,7,1,2,1,3,2,1,6,3,2,4,1,5,0,0,4,0,0,0,0
314,35,3,3,6,0,6,0,6,0,4,4,0,2,7,9,5,0,5,0,6,0,0,0,0,0,0,1
315,25,2,4,4,0,4,2,5,1,5,2,2,3,3,6,4,3,3,1,6,0,0,4,1,0,0,0
316,35,4,2,6,2,4,0,7,0,3,5,3,0,5,5,4,2,2,0,6,0,0,0,1,0,0,0
317,14,4,2,1,0,6,2,6,1,1,1,2,2,1,1,1,4,4,0,3,0,0,4,1,0,0,0
318,23,3,3,4,2,3,0,7,2,4,1,4,1,2,1,3,2,2,1,8,0,0,2,1,0,0,0
319,16,2,3,1,1,5,1,5,1,3,2,2,4,1,5,2,3,5,0,5,0,0,4,1,0,0,1
320,30,3,2,5,2,5,0,9,0,3,2,4,2,2,6,3,2,0,0,7,0,0,0,0,0,0,0
321,22,2,3,3,0,9,0,5,0,3,0,0,3,0,9,2,6,3,0,4,0,0,1,1,0,0,0
322,14,3,3,1,2,6,1,6,2,3,3,2,2,2,9,3,2,3,4,3,0,0,3,0,0,0,0
323,14,3,3,1,0,6,1,6,0,3,1,4,2,1,7,2,0,4,0,3,0,0,0,0,0,0,0
324,32,3,2,6,1,5,1,8,1,3,4,3,1,3,8,5,1,3,2,8,0,0,3,0,0,0,0
326,16,3,3,1,0,5,1,7,1,3,2,2,2,3,7,4,2,4,1,5,0,0,3,1,0,0,0
327,30,4,3,5,1,4,1,7,1,3,4,9,0,3,9,4,0,3,2,7,0,0,4,0,0,0,0
328,13,2,4,10,0,3,3,5,1,5,1,1,5,1,6,2,5,3,1,1,0,0,2,1,0,0,0
329,20,3,2,2,0,8,0,8,0,2,2,3,4,1,1,3,3,3,0,5,0,0,3,1,0,0,0
330,3,2,2,8,0,6,1,1,2,5,2,4,1,1,0,4,3,2,0,2,0,0,2,1,0,0,0
331,14,3,3,1,0,4,0,9,0,3,1,3,4,1,4,2,2,4,1,3,0,0,0,0,0,0,0
332,10,2,1,10,2,5,1,4,4,6,1,6,2,1,4,2,4,4,0,3,0,0,0,0,0,0,0
333,22,3,2,3,1,5,1,6,1,4,0,3,0,0,6,3,0,0,0,4,0,0,6,0,0,0,0
334,18,4,3,1,0,5,3,7,2,2,1,5,2,2,6,3,1,0,0,4,0,0,2,1,0,0,0
336,34,4,2,6,0,4,0,9,0,2,0,2,3,1,8,1,2,1,2,8,0,0,0,0,0,0,1
337,19,4,2,2,0,2,3,6,0,0,0,7,0,0,5,2,0,7,2,4,0,0,4,1,0,0,1
338,14,3,3,1,0,4,1,6,2,4,1,3,3,1,4,1,4,4,1,3,0,0,3,0,0,0,0
339,22,3,3,3,0,7,1,8,1,5,0,3,2,1,6,3,2,7,1,4,3,0,6,1,0,0,0
340,28,3,3,5,2,4,1,6,1,3,3,4,1,3,6,3,2,3,2,8,0,0,4,1,0,0,0
341,32,3,2,6,0,5,0,7,2,4,4,6,1,1,2,4,2,3,2,8,0,3,3,1,0,0,0
342,12,3,3,10,0,4,1,5,1,2,0,1,0,0,1,2,7,2,0,1,0,0,4,1,0,0,0
343,14,3,3,1,0,5,0,7,0,2,0,0,6,1,7,1,5,2,0,3,0,0,0,0,0,0,0
344,5,3,2,8,1,3,2,6,1,3,0,0,5,0,5,2,2,5,0,2,0,0,0,0,0,0,0
345,18,3,3,1,0,6,1,8,1,3,0,3,4,0,7,3,2,2,0,4,0,0,3,0,0,0,0
346,22,2,3,3,0,9,0,5,0,3,0,0,3,0,9,2,6,3,0,4,0,0,0,0,0,0,0
347,15,3,2,1,0,7,0,7,2,4,0,2,4,0,7,0,0,5,0,6,0,0,0,0,0,0,0
348,23,3,3,4,2,5,3,9,0,5,4,3,1,4,9,9,0,0,1,8,0,0,3,1,0,0,0
350,34,3,2,6,0,6,0,7,2,3,3,5,4,0,9,4,3,4,0,7,0,0,3,0,0,0,0
351,22,3,3,3,3,2,1,7,0,4,2,2,2,2,4,5,3,2,2,5,0,0,0,1,0,0,0
352,17,3,3,1,0,8,0,9,0,4,0,2,2,2,6,4,0,0,2,3,0,0,0,0,0,0,0
353,28,4,3,5,4,0,5,5,4,2,3,5,0,2,6,9,0,3,0,8,0,0,4,0,0,0,0
354,20,2,4,2,0,4,1,3,1,2,0,1,0,0,1,2,7,2,0,5,0,0,0,0,0,0,0
355,4,1,2,8,1,4,1,2,2,3,1,2,2,2,2,2,4,3,1,3,0,0,1,0,0,0,0
356,31,3,3,6,3,4,3,7,1,4,1,6,1,1,5,2,2,2,1,4,0,0,3,0,0,0,0
357,30,4,3,5,0,5,0,9,0,0,0,9,0,0,9,7,0,9,0,7,0,0,4,1,0,0,1
358,15,2,3,1,1,4,1,7,1,4,0,9,0,0,2,4,5,3,0,6,0,0,0,0,0,0,0
359,30,3,4,5,1,5,2,7,1,5,1,1,5,2,7,2,3,3,0,7,0,0,3,0,0,0,0
360,15,2,4,1,0,3,2,5,2,5,0,1,3,1,4,2,2,5,2,6,0,0,3,0,0,0,0
361,14,3,2,1,0,7,0,7,2,4,0,2,4,0,7,0,0,5,0,3,0,0,2,0,0,0,0
362,26,2,4,4,0,5,1,6,1,4,3,3,2,3,6,2,3,2,1,6,0,0,4,1,0,0,0
363,22,3,2,3,0,9,0,9,0,4,2,3,2,2,6,4,0,0,0,4,0,0,6,0,0,0,0
364,19,2,3,2,1,5,1,5,1,3,2,2,4,1,5,2,3,5,0,4,0,0,6,0,0,0,0
365,15,3,3,1,0,4,0,9,0,5,3,5,2,2,7,4,0,2,2,6,0,0,4,1,0,0,0
366,13,1,4,10,0,3,1,5,2,0,0,0,0,0,4,1,6,3,0,1,0,0,2,1,0,0,0
367,13,2,5,10,0,9,0,9,0,5,0,2,5,0,5,0,7,2,1,1,0,0,3,1,0,0,0
368,34,3,2,6,0,3,3,5,2,2,2,6,0,1,9,5,2,3,0,7,0,0,2,0,0,0,0
369,31,3,3,6,1,4,1,7,1,5,0,4,2,0,9,1,0,8,1,4,0,0,4,1,0,0,0
370,14,3,3,1,0,5,1,7,1,3,2,2,2,3,7,4,2,4,1,3,0,0,4,1,0,0,0
371,30,3,3,5,0,4,4,5,3,4,2,4,0,4,6,4,4,5,0,7,4,0,6,0,0,0,0
372,12,2,3,10,1,3,1,4,2,2,1,3,3,1,2,1,5,4,0,1,0,0,3,1,0,0,0
373,24,4,2,4,1,4,1,7,1,4,5,0,0,9,5,4,0,0,0,6,0,0,4,1,0,0,0
374,18,2,3,1,0,4,1,6,1,5,1,2,1,1,6,2,3,3,3,4,0,0,4,1,0,0,0
375,31,4,2,6,2,4,1,7,1,2,3,4,2,3,7,4,2,3,0,4,0,0,0,0,0,0,0
376,30,4,3,5,0,5,0,9,0,0,0,9,0,0,9,7,0,9,0,7,0,0,3,1,0,0,0
377,20,3,3,2,2,6,0,6,1,0,1,4,0,1,7,4,1,4,3,5,0,0,0,0,0,0,0
378,13,3,3,10,0,6,0,7,0,5,2,3,3,3,7,7,0,5,0,1,0,0,0,0,0,0,0
379,7,2,4,9,0,3,0,5,0,4,0,0,7,0,2,0,6,2,1,1,0,0,3,0,0,0,0
380,16,2,4,1,0,4,0,3,0,2,1,2,3,0,7,2,1,4,0,5,0,0,0,0,0,0,0
381,16,4,3,1,1,4,2,7,1,0,0,0,5,0,0,2,0,4,0,5,0,0,0,0,0,0,0
382,14,4,2,1,0,6,2,6,1,1,1,2,2,1,1,1,4,4,0,3,0,0,4,0,0,0,0
383,15,3,2,1,0,7,0,7,2,4,0,2,4,0,7,0,0,5,0,6,0,0,0,0,0,0,0
385,15,3,3,1,1,3,3,6,0,1,3,4,1,3,7,5,1,4,2,6,0,0,0,0,0,0,0
386,40,2,3,7,4,5,0,3,2,7,8,6,2,1,8,3,2,0,0,3,0,0,3,1,0,0,0
387,35,3,3,6,2,4,1,6,1,3,3,4,1,3,6,3,2,3,2,6,0,0,4,1,0,0,0
388,14,3,3,1,0,6,1,7,0,3,1,3,3,1,8,1,0,2,0,3,0,0,0,0,0,0,0
389,18,2,4,1,2,3,0,4,2,3,2,4,2,1,3,2,4,3,2,5,0,0,0,0,0,0,0
390,28,4,3,5,2,1,0,8,0,0,2,4,1,2,9,7,0,0,4,8,0,0,4,0,0,0,0
391,35,3,4,6,0,2,4,7,0,0,4,4,1,0,0,3,6,0,0,6,0,0,2,0,0,0,0
392,16,3,3,1,0,7,0,7,0,0,1,4,3,0,2,1,2,4,0,5,0,0,0,0,0,0,0
393,15,1,4,1,1,4,1,7,1,0,0,9,0,0,0,4,5,5,0,6,0,0,6,0,0,0,0
394,14,3,3,1,1,4,2,7,1,3,1,2,3,2,5,2,1,4,1,3,0,0,4,1,0,0,0
395,24,3,3,4,0,6,0,8,0,4,4,2,3,5,7,7,0,5,0,6,0,0,5,0,0,0,0
396,30,3,3,5,2,5,2,7,2,2,4,5,2,2,9,5,1,2,0,7,0,0,4,1,0,0,0
397,22,3,3,3,0,6,1,6,0,3,1,4,2,1,7,2,0,4,0,4,0,0,6,0,0,0,0
398,14,3,3,1,1,4,1,7,1,4,2,2,3,3,6,4,3,2,2,3,0,0,4,1,0,0,0
399,5,2,3,8,1,5,1,4,1,2,1,2,3,1,4,1,5,3,0,2,0,0,2,1,0,0,0
400,14,4,2,1,0,4,0,9,0,3,0,2,6,0,9,0,2,5,0,3,0,0,4,1,0,0,0
401,12,3,3,10,2,3,0,4,2,2,0,2,2,0,0,0,7,2,0,1,0,0,3,1,0,0,1
402,17,2,4,1,0,7,0,9,0,6,1,1,2,2,7,4,5,2,1,3,0,0,5,0,0,0,0
403,22,4,2,3,1,4,1,7,1,4,5,0,0,9,5,4,0,0,0,4,0,0,0,0,0,0,0
404,15,3,2,1,1,5,1,6,1,1,3,5,1,2,8,2,1,4,1,6,0,0,4,1,0,0,1
405,17,3,3,1,1,5,2,5,1,3,2,4,2,2,5,3,2,4,1,3,0,0,3,0,0,0,0
407,33,3,3,6,2,7,0,9,0,3,0,4,0,1,8,2,2,4,0,6,0,0,4,1,0,0,0
408,26,2,4,4,0,5,1,7,1,5,6,1,1,6,7,7,2,4,1,6,0,0,0,0,0,0,0
409,15,3,3,1,1,4,1,7,1,6,0,2,2,0,6,4,0,9,0,6,0,0,4,1,0,0,0
410,26,2,4,4,0,5,2,5,1,4,2,3,2,2,5,3,4,2,1,6,0,0,0,0,0,0,0
411,19,2,3,2,1,5,1,5,1,3,2,3,1,2,5,3,3,4,1,4,0,0,0,0,0,0,0
412,19,4,2,2,0,6,0,4,0,2,1,2,4,0,5,2,5,3,0,4,0,0,3,0,0,0,0
413,24,2,3,4,9,0,0,9,0,0,4,0,0,9,9,6,0,0,9,7,0,0,4,0,0,0,0
414,23,3,3,4,1,6,0,9,0,4,8,0,0,9,9,7,0,1,5,8,0,0,0,1,0,0,0
415,19,2,4,2,1,5,2,6,1,4,2,5,1,1,2,3,5,2,1,4,0,0,3,0,0,0,0
417,24,4,2,4,0,0,0,4,0,0,5,0,3,0,0,6,3,0,2,8,0,0,0,1,0,0,0
418,30,3,3,5,3,3,1,6,1,3,3,2,4,2,6,3,0,0,0,8,0,0,2,1,0,0,0
420,34,3,2,6,0,5,1,6,0,1,1,5,2,1,6,3,5,3,0,7,0,0,0,0,0,0,0
421,11,1,5,10,0,6,1,1,2,3,0,1,5,0,0,1,7,2,0,2,0,0,5,0,0,0,0
422,11,2,4,10,1,4,2,6,2,7,2,2,2,2,2,4,3,2,1,2,0,0,2,1,0,0,0
423,28,3,3,5,1,5,2,7,1,2,4,3,1,5,8,5,2,2,2,8,0,0,0,0,0,0,0
424,26,2,3,4,0,5,2,4,2,4,1,3,2,2,3,1,4,3,0,6,0,0,0,0,0,0,0
425,32,4,2,6,1,2,1,7,2,2,2,4,2,2,9,3,1,5,1,8,0,0,3,0,0,0,0
426,2,2,4,8,1,5,1,6,0,3,1,3,3,1,4,3,3,3,1,1,0,0,0,0,0,0,0
427,19,3,2,2,0,6,0,6,2,4,1,3,3,1,5,1,2,3,0,4,0,0,4,1,0,0,1
428,34,4,2,6,0,2,0,9,0,0,0,7,0,0,9,0,2,0,2,7,0,2,4,1,0,0,0
430,25,2,3,4,0,4,0,5,2,4,3,2,0,3,5,3,3,3,1,6,0,0,5,1,0,0,0
431,14,3,3,1,0,7,0,5,1,1,0,1,2,0,3,1,2,6,1,3,0,0,3,1,0,0,0
432,14,3,3,1,0,5,1,7,1,4,0,2,2,1,5,2,2,5,2,3,0,0,3,1,0,0,0
433,8,2,4,9,0,5,2,7,0,5,0,2,4,0,0,2,5,4,0,1,0,0,2,0,0,0,0
434,11,2,4,10,1,4,2,6,1,5,0,0,0,0,4,2,0,7,2,2,0,0,4,0,0,0,0
435,19,4,3,2,0,1,3,9,0,2,0,2,2,0,6,0,0,9,0,4,0,0,4,1,0,0,0
436,17,2,4,1,1,6,0,7,0,5,0,0,0,0,0,2,0,4,0,3,0,0,2,1,0,0,0
437,31,2,2,6,0,4,2,4,2,2,2,5,0,2,4,4,0,3,5,4,0,0,3,0,0,0,0
438,17,3,3,1,1,5,2,5,1,3,2,4,2,2,5,3,2,4,1,3,0,0,0,0,0,0,0
439,3,2,2,8,2,4,4,5,0,4,2,1,2,2,7,2,1,5,0,2,0,0,3,1,0,0,0
440,28,3,3,5,0,7,2,9,0,3,6,2,0,7,9,7,0,0,2,8,0,0,0,0,0,0,1
441,28,3,3,5,3,5,2,7,0,3,7,0,1,7,7,5,1,1,4,8,0,0,0,0,0,0,0
442,31,2,4,6,0,5,3,4,1,2,1,5,2,1,0,4,3,4,0,4,0,0,3,0,0,0,0
443,23,4,3,4,1,5,1,6,1,2,8,2,2,5,9,4,0,1,5,8,0,0,1,0,0,0,0
444,8,2,4,9,0,4,2,5,0,2,0,2,3,0,0,0,2,7,0,1,0,0,0,1,0,0,0
445,14,3,3,1,1,4,1,7,1,4,2,2,3,3,6,4,3,2,2,3,0,3,4,1,0,0,1
446,17,3,4,1,0,6,0,7,0,3,0,1,3,1,8,2,4,3,0,3,0,0,0,0,0,0,0
447,31,3,3,6,0,5,0,7,0,4,0,7,0,0,0,0,4,5,0,4,0,0,0,0,0,0,0
448,29,3,2,5,0,7,2,7,2,6,2,7,0,2,9,2,0,6,0,6,0,0,0,1,0,0,0
449,19,3,3,2,0,9,0,5,0,5,0,0,3,0,0,2,9,0,0,3,0,0,4,1,0,0,0
450,14,3,2,1,0,3,1,6,0,2,0,3,4,1,4,2,4,4,0,3,0,0,0,0,0,0,0
451,3,3,3,8,0,9,0,5,0,0,0,2,0,3,6,2,4,2,0,2,0,0,3,1,0,0,0
452,30,3,3,5,2,4,1,6,1,3,3,4,1,3,6,3,2,3,2,7,0,0,3,1,0,0,0
453,38,1,1,7,1,4,1,1,2,3,3,4,2,0,0,3,9,0,0,1,0,0,0,0,0,0,0
454,19,3,3,2,1,5,1,7,1,3,2,2,2,3,6,4,3,2,2,3,0,0,4,1,0,0,0
455,23,3,4,4,0,5,2,9,0,6,4,2,0,4,9,4,0,2,1,8,0,0,4,0,0,0,0
456,16,2,2,1,0,5,0,3,2,3,1,3,4,1,7,1,2,5,0,5,0,0,0,0,0,0,0
457,4,1,2,8,1,4,1,2,2,3,1,2,2,2,2,2,4,3,1,3,0,0,0,0,0,0,0
458,19,3,2,2,0,6,0,5,2,2,0,2,7,0,7,2,0,9,0,4,0,0,0,0,0,0,0
459,1,2,3,8,1,4,2,6,2,4,1,3,2,1,0,1,3,3,1,2,0,0,0,1,0,0,0
460,9,2,4,9,1,6,1,7,1,6,3,2,2,3,6,4,3,3,1,1,0,0,0,0,0,1,0
461,25,3,3,4,2,4,1,6,1,0,4,4,0,3,9,4,0,3,2,6,0,0,5,0,0,0,0
462,16,3,3,1,1,7,1,7,0,2,4,2,1,4,8,4,2,3,1,5,0,0,4,1,0,0,0
463,16,3,2,1,0,3,1,8,0,1,2,2,3,2,0,0,4,5,0,5,0,0,0,0,0,0,0
464,10,2,1,10,2,5,1,4,4,6,1,6,2,1,4,2,4,4,0,3,0,0,0,0,0,0,0
465,31,2,4,6,1,5,2,6,1,5,1,3,3,1,6,2,4,3,1,4,0,0,0,0,0,0,0
466,17,3,3,1,0,7,0,6,0,3,0,4,4,2,5,2,0,3,3,3,0,0,3,1,0,0,0
468,4,1,3,8,1,4,1,2,2,3,1,4,1,1,1,1,7,2,0,3,0,0,0,1,0,0,0
469,30,4,3,5,1,5,1,7,1,2,3,4,3,2,8,4,1,3,2,7,0,0,4,0,0,0,0
470,14,4,2,1,0,6,2,6,1,1,1,2,2,1,1,1,4,4,0,3,0,0,4,2,0,0,0
471,31,3,2,6,0,3,0,5,2,2,0,3,2,2,4,4,2,5,2,4,0,0,0,0,0,0,0
472,14,2,2,1,0,4,2,3,2,4,0,7,0,0,2,0,4,5,0,3,0,0,3,0,0,0,0
473,19,4,2,2,0,4,0,8,0,1,1,2,0,1,1,1,5,4,0,4,0,0,0,0,0,0,0
474,14,2,3,1,4,4,0,9,0,2,1,2,4,1,7,4,3,3,2,4,0,0,0,0,0,0,0
475,14,3,3,1,1,4,2,7,1,4,1,1,4,2,7,2,3,3,0,3,0,0,0,0,0,0,0
476,16,2,4,1,0,2,0,6,0,3,3,0,2,4,9,7,2,2,0,5,0,0,0,0,0,0,0
477,30,4,3,5,0,7,0,9,0,4,2,6,0,2,5,6,0,3,3,7,0,0,3,1,0,0,0
478,5,2,2,8,0,4,2,0,5,5,0,2,4,0,0,0,4,2,0,2,0,0,0,0,0,0,0
479,8,2,5,9,1,5,3,7,0,6,2,2,0,1,1,2,2,7,0,1,0,0,0,0,0,0,0
480,7,1,6,9,0,5,2,2,1,2,0,2,5,0,0,1,8,1,0,1,0,0,4,0,0,0,0
481,13,2,3,10,0,5,1,6,0,3,0,4,0,0,0,0,6,2,0,1,0,0,0,0,0,0,1
482,26,2,3,4,0,5,2,4,2,4,1,3,2,2,3,1,4,3,0,6,0,0,0,0,0,0,0
483,30,4,2,5,2,3,3,9,0,0,2,6,2,0,7,0,0,0,5,7,0,0,4,1,0,0,0
484,14,3,3,1,0,5,1,7,1,4,0,2,2,1,5,2,2,5,2,3,0,0,4,1,0,0,0
485,5,2,3,8,0,2,2,5,2,4,3,6,1,3,1,1,2,5,3,2,0,0,2,1,0,0,0
486,31,3,2,6,0,4,0,9,0,1,1,2,4,1,3,2,2,4,1,4,0,0,0,0,0,0,0
487,11,2,4,10,0,4,1,3,1,2,0,1,0,0,1,2,7,2,0,2,0,0,5,0,0,0,0
488,14,3,4,1,0,4,0,5,0,2,0,0,3,0,9,0,6,3,0,3,0,0,0,0,0,0,0
489,25,1,5,4,1,4,1,7,1,1,0,2,0,5,8,4,4,1,4,6,0,0,4,0,0,0,0
490,14,2,4,1,0,4,2,2,2,2,0,2,0,0,2,2,7,2,0,3,0,0,2,0,0,0,0
492,28,3,3,5,0,2,0,3,4,3,2,4,5,1,7,2,3,3,1,8,0,0,0,0,0,0,0
493,8,2,5,9,1,5,3,7,0,6,2,2,0,1,1,2,2,7,0,1,0,0,0,1,0,0,0
494,30,3,3,5,0,3,0,7,2,4,4,4,0,3,4,7,0,2,2,7,0,0,0,0,0,0,0
497,30,4,3,5,1,5,1,7,1,2,3,4,3,2,8,4,1,3,2,7,0,0,4,1,0,0,0
498,33,2,3,6,1,4,1,7,1,4,0,9,0,0,2,4,5,3,0,6,0,0,0,0,0,0,0
499,27,2,3,4,0,5,1,5,1,2,2,1,4,3,6,3,3,5,2,3,0,0,2,1,0,0,0
500,14,3,3,1,1,5,1,7,1,3,2,2,2,3,6,4,3,2,2,3,0,0,3,1,0,0,0
501,5,4,2,8,0,5,1,8,1,2,1,5,1,0,2,0,2,6,0,2,0,0,3,1,0,0,0
502,14,3,3,1,0,3,0,9,0,2,0,3,6,0,0,3,5,4,0,3,0,0,2,0,0,0,0
503,14,3,3,1,0,5,1,7,1,3,2,2,2,3,7,4,2,4,1,3,0,0,4,1,0,0,0
504,14,4,3,1,0,6,0,7,0,2,0,2,8,0,7,0,5,0,0,3,0,0,0,0,0,0,0
505,34,3,2,6,1,3,0,7,1,3,2,3,0,3,5,4,2,4,0,7,0,0,0,0,0,0,1
506,20,2,2,2,0,5,0,5,2,4,0,5,4,0,9,2,0,8,0,5,0,0,4,1,0,0,0
507,19,3,2,2,0,6,3,9,0,4,2,4,2,2,0,3,2,5,0,4,0,0,2,0,0,0,0
508,17,3,4,1,4,3,0,6,0,4,0,4,0,2,7,6,0,7,0,3,0,0,4,1,0,0,0
509,14,2,3,1,0,9,0,9,0,5,0,1,8,0,8,0,1,4,5,3,0,0,5,1,0,0,0
510,21,3,2,3,1,3,0,6,1,3,2,0,2,3,7,6,4,0,2,3,0,0,0,0,0,0,0
511,30,3,3,5,2,5,2,7,2,2,4,5,2,2,9,5,1,2,0,7,0,0,4,1,0,0,1
512,25,2,4,4,0,5,2,5,1,4,2,3,2,2,5,3,4,2,1,6,0,0,0,0,0,0,0
513,14,3,3,1,0,9,0,9,0,2,0,2,5,2,9,6,0,5,0,3,0,0,1,0,0,0,0
514,13,3,3,10,0,6,0,7,0,5,2,3,3,3,7,7,0,5,0,1,0,0,4,1,0,0,0
515,35,3,3,6,2,4,1,6,1,3,3,4,1,3,6,3,2,3,2,6,0,2,0,1,0,0,0
516,20,3,3,2,1,5,1,5,1,2,2,3,2,2,4,2,3,5,1,5,0,0,4,1,0,0,0
517,14,3,2,1,0,4,2,8,1,2,0,4,3,0,6,0,2,5,2,3,0,0,4,1,0,0,0
519,4,1,3,8,1,4,1,2,2,3,1,4,1,1,1,1,7,2,0,3,0,0,0,0,0,0,0
520,16,2,4,1,2,4,2,9,0,2,1,3,2,1,5,4,1,7,1,5,0,0,0,0,0,0,0
521,20,3,2,2,0,5,0,7,0,1,0,3,3,0,0,0,2,6,0,5,0,0,0,0,0,0,0
